1.2277	285.05	285.05	285.05
1.2264	285.07	285.07	285.07
1.2249	285.09	285.09	285.09
1.2234	285.12	285.12	285.12
1.2219	285.15	285.15	285.15
1.2206	285.17	285.17	285.17
1.2191	285.2	285.2	285.2
1.2176	285.23	285.23	285.23
1.2161	285.26	285.26	285.26
1.2148	285.29	285.29	285.29
1.2133	285.33	285.33	285.33
1.2118	285.36	285.36	285.36
1.2104	285.4	285.4	285.4
1.209	285.44	285.44	285.44
1.2076	285.48	285.48	285.48
1.2061	285.52	285.52	285.52
1.2047	285.56	285.56	285.56
1.2032	285.6	285.6	285.6
1.2019	285.63	285.63	285.63
1.2005	285.67	285.67	285.67
1.199	285.7	285.7	285.7
1.1976	285.72	285.72	285.72
1.1963	285.74	285.74	285.74
1.1949	285.76	285.76	285.76
1.1935	285.77	285.77	285.77
1.192	285.78	285.78	285.78
1.1908	285.78	285.78	285.78
1.1893	285.79	285.79	285.79
1.1879	285.79	285.79	285.79
1.1865	285.79	285.79	285.79
1.1851	285.79	285.79	285.79
1.1839	285.79	285.79	285.79
1.1825	285.79	285.79	285.79
1.1811	285.79	285.79	285.79
1.1797	285.8	285.8	285.8
1.1784	285.8	285.8	285.8
1.177	285.8	285.8	285.8
1.1756	285.81	285.81	285.81
1.1743	285.81	285.81	285.81
1.173	285.82	285.82	285.82
1.1717	285.82	285.82	285.82
1.1703	285.83	285.83	285.83
1.1689	285.84	285.84	285.84
1.1677	285.84	285.84	285.84
1.1663	285.85	285.85	285.85
1.165	285.86	285.86	285.86
1.1636	285.87	285.87	285.87
1.1623	285.88	285.88	285.88
1.161	285.89	285.89	285.89
1.1597	285.9	285.9	285.9
1.1584	285.91	285.91	285.91
1.157	285.92	285.92	285.92
1.1558	285.93	285.93	285.93
1.1545	285.94	285.94	285.94
1.1531	285.95	285.95	285.95
1.1518	285.96	285.96	285.96
1.1506	285.98	285.98	285.98
1.1493	285.99	285.99	285.99
1.148	286	286	286
1.1467	286.01	286.01	286.01
1.1455	286.03	286.03	286.03
1.1442	286.04	286.04	286.04
1.1429	286.05	286.05	286.05
1.1416	286.07	286.07	286.07
1.1403	286.08	286.08	286.08
1.1391	286.09	286.09	286.09
1.1378	286.11	286.11	286.11
1.1365	286.12	286.12	286.12
1.1352	286.14	286.14	286.14
1.134	286.16	286.16	286.16
1.1328	286.17	286.17	286.17
1.1315	286.19	286.19	286.19
1.1302	286.21	286.21	286.21
1.1291	286.22	286.22	286.22
1.1278	286.24	286.24	286.24
1.1265	286.27	286.27	286.27
1.1252	286.29	286.29	286.29
1.1241	286.3	286.3	286.3
1.1228	286.33	286.33	286.33
1.1216	286.35	286.35	286.35
1.1203	286.37	286.37	286.37
1.1191	286.4	286.4	286.4
1.1179	286.42	286.42	286.42
1.1167	286.45	286.45	286.45
1.1155	286.47	286.47	286.47
1.1142	286.5	286.5	286.5
1.1131	286.52	286.52	286.52
1.1119	286.55	286.55	286.55
1.1106	286.57	286.57	286.57
1.1094	286.59	286.59	286.59
1.1083	286.61	286.61	286.61
1.1071	286.63	286.63	286.63
1.1058	286.65	286.65	286.65
1.1046	286.66	286.66	286.66
1.1034	286.67	286.67	286.67
1.1023	286.68	286.68	286.68
1.1011	286.69	286.69	286.69
1.0999	286.7	286.7	286.7
1.0987	286.7	286.7	286.7
1.0976	286.7	286.7	286.7
1.0964	286.71	286.71	286.71
1.0952	286.71	286.71	286.71
1.094	286.71	286.71	286.71
1.0929	286.71	286.71	286.71
1.0917	286.72	286.72	286.72
1.0905	286.72	286.72	286.72
1.0893	286.72	286.72	286.72
1.0883	286.73	286.73	286.73
1.0871	286.73	286.73	286.73
1.0859	286.73	286.73	286.73
1.0847	286.74	286.74	286.74
1.0835	286.74	286.74	286.74
1.0825	286.75	286.75	286.75
1.0813	286.75	286.75	286.75
1.0801	286.76	286.76	286.76
1.079	286.76	286.76	286.76
1.0779	286.77	286.77	286.77
1.0768	286.78	286.78	286.78
1.0756	286.79	286.79	286.79
1.0745	286.79	286.79	286.79
1.0734	286.8	286.8	286.8
1.0723	286.81	286.81	286.81
1.0711	286.82	286.82	286.82
1.07	286.83	286.83	286.83
1.069	286.83	286.83	286.83
1.0678	286.84	286.84	286.84
1.0667	286.85	286.85	286.85
1.0655	286.86	286.86	286.86
1.0644	286.87	286.87	286.87
1.0634	286.88	286.88	286.88
1.0622	286.89	286.89	286.89
1.0611	286.9	286.9	286.9
1.06	286.92	286.92	286.92
1.059	286.93	286.93	286.93
1.0579	286.94	286.94	286.94
1.0568	286.95	286.95	286.95
1.0556	286.97	286.97	286.97
1.0546	286.98	286.98	286.98
1.0535	286.99	286.99	286.99
1.0524	287.01	287.01	287.01
1.0513	287.02	287.02	287.02
1.0503	287.03	287.03	287.03
1.0492	287.05	287.05	287.05
1.0481	287.07	287.07	287.07
1.047	287.08	287.08	287.08
1.0459	287.1	287.1	287.1
1.0449	287.11	287.11	287.11
1.0438	287.13	287.13	287.13
1.0428	287.15	287.15	287.15
1.0417	287.17	287.17	287.17
1.0407	287.18	287.18	287.18
1.0396	287.2	287.2	287.2
1.0385	287.22	287.22	287.22
1.0375	287.23	287.23	287.23
1.0365	287.25	287.25	287.25
1.0354	287.26	287.26	287.26
1.0343	287.28	287.28	287.28
1.0333	287.29	287.29	287.29
1.0322	287.3	287.3	287.3
1.0313	287.31	287.31	287.31
1.0302	287.32	287.32	287.32
1.0291	287.33	287.33	287.33
1.0281	287.33	287.33	287.33
1.0271	287.34	287.34	287.34
1.0261	287.34	287.34	287.34
1.025	287.35	287.35	287.35
1.024	287.35	287.35	287.35
1.023	287.35	287.35	287.35
1.022	287.36	287.36	287.36
1.0209	287.36	287.36	287.36
1.0199	287.36	287.36	287.36
1.019	287.37	287.37	287.37
1.0179	287.37	287.37	287.37
1.0169	287.37	287.37	287.37
1.0158	287.38	287.38	287.38
1.0148	287.38	287.38	287.38
1.0139	287.38	287.38	287.38
1.0129	287.39	287.39	287.39
1.0118	287.39	287.39	287.39
1.0108	287.4	287.4	287.4
1.0099	287.4	287.4	287.4
1.0089	287.41	287.41	287.41
1.0079	287.41	287.41	287.41
1.0069	287.42	287.42	287.42
1.0059	287.42	287.42	287.42
1.0049	287.43	287.43	287.43
1.0039	287.43	287.43	287.43
1.0029	287.44	287.44	287.44
1.002	287.45	287.45	287.45
1.001	287.46	287.46	287.46
1	287.46	287.46	287.46
